,GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term
163,GO:0072575,0.032928782,59.90804598,0.033201283,1,2,epithelial cell proliferation involved in liver morphogenesis
164,GO:0072576,0.032928782,59.90804598,0.033201283,1,2,liver morphogenesis
165,GO:0016036,0.032928782,59.90804598,0.033201283,1,2,cellular response to phosphate starvation
166,GO:1903894,0.032928782,59.90804598,0.033201283,1,2,regulation of IRE1-mediated unfolded protein response
167,GO:0035739,0.032928782,59.90804598,0.033201283,1,2,"CD4-positive, alpha-beta T cell proliferation"
168,GO:1900046,0.032928782,59.90804598,0.033201283,1,2,regulation of hemostasis
169,GO:0002637,0.032928782,59.90804598,0.033201283,1,2,regulation of immunoglobulin production
170,GO:0002639,0.032928782,59.90804598,0.033201283,1,2,positive regulation of immunoglobulin production
171,GO:1901142,0.032928782,59.90804598,0.033201283,1,2,insulin metabolic process
172,GO:0044068,0.032928782,59.90804598,0.033201283,1,2,modulation by symbiont of host cellular process
173,GO:0016338,0.032928782,59.90804598,0.033201283,1,2,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
174,GO:0034110,0.032928782,59.90804598,0.033201283,1,2,regulation of homotypic cell-cell adhesion
175,GO:0044003,0.032928782,59.90804598,0.033201283,1,2,modification by symbiont of host morphology or physiology
176,GO:0061045,0.032928782,59.90804598,0.033201283,1,2,negative regulation of wound healing
177,GO:1990090,0.032928782,59.90804598,0.033201283,1,2,cellular response to nerve growth factor stimulus
178,GO:1990089,0.032928782,59.90804598,0.033201283,1,2,response to nerve growth factor
179,GO:0055071,0.032928782,59.90804598,0.033201283,1,2,manganese ion homeostasis
180,GO:0045670,0.032928782,59.90804598,0.033201283,1,2,regulation of osteoclast differentiation
181,GO:0045671,0.032928782,59.90804598,0.033201283,1,2,negative regulation of osteoclast differentiation
182,GO:0045601,0.032928782,59.90804598,0.033201283,1,2,regulation of endothelial cell differentiation
183,GO:1901998,0.032928782,59.90804598,0.033201283,1,2,toxin transport
184,GO:0036037,0.032928782,59.90804598,0.033201283,1,2,"CD8-positive, alpha-beta T cell activation"
185,GO:0051962,0.035905462,4.452223816,0.730428221,3,44,positive regulation of nervous system development
186,GO:0031032,0.035905462,4.452223816,0.730428221,3,44,actomyosin structure organization
187,GO:0010941,0.036611089,2.594235033,2.473495567,6,149,regulation of cell death
188,GO:0050678,0.03880182,7.108071135,0.315412186,2,19,regulation of epithelial cell proliferation
189,GO:0045069,0.03880182,7.108071135,0.315412186,2,19,regulation of viral genome replication
190,GO:0048524,0.04265663,6.711886305,0.332012828,2,20,positive regulation of viral process
191,GO:0006414,0.04265663,6.711886305,0.332012828,2,20,translational elongation
192,GO:0071345,0.044740815,4.053333333,0.796830787,3,48,cellular response to cytokine stimulus
193,GO:0043066,0.044882718,3.176252319,1.344651952,4,81,negative regulation of apoptotic process
194,GO:0034641,0.044981166,1.489675379,28.05508395,36,1690,cellular nitrogen compound metabolic process
195,GO:0090501,0.046648247,6.357405141,0.348613469,2,21,RNA phosphodiester bond hydrolysis
196,GO:0045980,0.048988843,29.94827586,0.049801924,1,3,negative regulation of nucleotide metabolic process
197,GO:0006983,0.048988843,29.94827586,0.049801924,1,3,ER overload response
198,GO:0042130,0.048988843,29.94827586,0.049801924,1,3,negative regulation of T cell proliferation
199,GO:0042102,0.048988843,29.94827586,0.049801924,1,3,positive regulation of T cell proliferation
200,GO:0036335,0.048988843,29.94827586,0.049801924,1,3,intestinal stem cell homeostasis
201,GO:0048339,0.048988843,29.94827586,0.049801924,1,3,paraxial mesoderm development
202,GO:0070071,0.048988843,29.94827586,0.049801924,1,3,proton-transporting two-sector ATPase complex assembly
203,GO:0050672,0.048988843,29.94827586,0.049801924,1,3,negative regulation of lymphocyte proliferation
204,GO:0032945,0.048988843,29.94827586,0.049801924,1,3,negative regulation of mononuclear cell proliferation
205,GO:0036213,0.048988843,29.94827586,0.049801924,1,3,contractile ring contraction
206,GO:0001765,0.048988843,29.94827586,0.049801924,1,3,membrane raft assembly
207,GO:0048532,0.048988843,29.94827586,0.049801924,1,3,anatomical structure arrangement
208,GO:0000212,0.048988843,29.94827586,0.049801924,1,3,meiotic spindle organization
209,GO:0070664,0.048988843,29.94827586,0.049801924,1,3,negative regulation of leukocyte proliferation
210,GO:0002082,0.048988843,29.94827586,0.049801924,1,3,regulation of oxidative phosphorylation
211,GO:0043114,0.048988843,29.94827586,0.049801924,1,3,regulation of vascular permeability
212,GO:0043116,0.048988843,29.94827586,0.049801924,1,3,negative regulation of vascular permeability
213,GO:0000959,0.048988843,29.94827586,0.049801924,1,3,mitochondrial RNA metabolic process
214,GO:0000916,0.048988843,29.94827586,0.049801924,1,3,actomyosin contractile ring contraction
215,GO:1903035,0.048988843,29.94827586,0.049801924,1,3,negative regulation of response to wounding
216,GO:0110111,0.048988843,29.94827586,0.049801924,1,3,negative regulation of animal organ morphogenesis
217,GO:0002377,0.048988843,29.94827586,0.049801924,1,3,immunoglobulin production
218,GO:2000516,0.048988843,29.94827586,0.049801924,1,3,"positive regulation of CD4-positive, alpha-beta T cell activation"
219,GO:0031579,0.048988843,29.94827586,0.049801924,1,3,membrane raft organization
220,GO:0035455,0.048988843,29.94827586,0.049801924,1,3,response to interferon-alpha
221,GO:0035437,0.048988843,29.94827586,0.049801924,1,3,maintenance of protein localization in endoplasmic reticulum
222,GO:0009856,0.048988843,29.94827586,0.049801924,1,3,pollination
223,GO:1903579,0.048988843,29.94827586,0.049801924,1,3,negative regulation of ATP metabolic process
224,GO:0045453,0.048988843,29.94827586,0.049801924,1,3,bone resorption
225,GO:0045124,0.048988843,29.94827586,0.049801924,1,3,regulation of bone resorption
226,GO:1900101,0.048988843,29.94827586,0.049801924,1,3,regulation of endoplasmic reticulum unfolded protein response
227,GO:0055092,0.048988843,29.94827586,0.049801924,1,3,sterol homeostasis
228,GO:1900543,0.048988843,29.94827586,0.049801924,1,3,negative regulation of purine nucleotide metabolic process
