genes,moduleCol,moduleNum,Accession,Protein Name,kWithin,MMpurple,padj.MMpurple,MMmagenta,padj.MMmagenta,MMred,padj.MMred,MMbrown,padj.MMbrown,GS.DWVa,pdj.GS.DWVa,GS.ARV.2,pdj.GS.ARV.2,GS.VDV2,pdj.GS.VDV2
111250319,brown,3,NW_019211454.1,mannose-1-phosphate guanyltransferase alpha-B-like isoform X1,491.80201812760623,-0.043658079717237674,0.821788003553146,-0.24687357148981748,0.10146835428023086,-0.21959535427395205,0.15344601572711425,0.9386207094508388,3.828757084249761e-29,-0.08430240116491318,0.7824932607133188,0.8935926004978998,4.772649289143784e-21,-0.05496043002755656,0.8549917527457562
111255384,brown,3,NW_019211454.1,protein LCHN-like,330.7530136401658,-0.10642311292689668,0.5360689968566428,-0.20878620829035435,0.1782756024478959,0.029788719396760727,0.8830267675695941,0.8756303098613957,3.045453112132624e-20,0.05014202173623718,0.8686501248722409,0.7974489149451447,1.8387560915096945e-13,0.04125633821549009,0.8931316865898704
111255386,brown,3,NW_019211454.1,uncharacterized protein LOC111255386 isoform X2,701.9941922772318,-0.05531278297574088,0.7693180463013011,-0.20078829715554816,0.19827373148602648,-0.11754802009922385,0.48782737120980946,0.9853221037965195,1.4701131344050427e-47,0.040196841789130085,0.8949816920151807,0.8764510164146389,2.1361833891862412e-19,0.17654896488460797,0.4555489413355403
111255386,brown,3,NW_019211454.1,uncharacterized protein LOC111255386 isoform X1,701.9941922772318,-0.05531278297574088,0.7693180463013011,-0.20078829715554816,0.19827373148602648,-0.11754802009922385,0.48782737120980946,0.9853221037965195,1.4701131344050427e-47,0.040196841789130085,0.8949816920151807,0.8764510164146389,2.1361833891862412e-19,0.17654896488460797,0.4555489413355403
111255386,brown,3,NW_019211454.1,uncharacterized protein LOC111255386 isoform X3,701.9941922772318,-0.05531278297574088,0.7693180463013011,-0.20078829715554816,0.19827373148602648,-0.11754802009922385,0.48782737120980946,0.9853221037965195,1.4701131344050427e-47,0.040196841789130085,0.8949816920151807,0.8764510164146389,2.1361833891862412e-19,0.17654896488460797,0.4555489413355403
111251517,brown,3,NW_019211454.1,neurogenic differentiation factor 1-like,710.2533130054171,-0.09499336361477319,0.5878233001176382,-0.19479736717167076,0.21412663804500495,-0.08989239277973833,0.6110356311465766,0.9871464321849273,3.693395173781658e-49,0.038838291035581875,0.8973262275466178,0.8883994251554079,1.536451191183436e-20,0.2053213005949658,0.35500233259368574
111254900,brown,3,NW_019211454.1,retinol dehydrogenase 14-like,145.02376779074987,0.0718043391825744,0.693452091267666,0.11785406287512568,0.4865294904998418,0.15030424479861598,0.35738301741323886,0.758950539069556,2.8707458702074182e-12,-0.10961495678020025,0.6947098973428549,0.6610115795127918,1.665459608745233e-7,0.440460469939872,0.0046272072183410375
111242987,brown,3,NW_019211454.1,uncharacterized protein LOC111242987,128.9529983317099,-0.048904942764044924,0.7982906900901455,-0.24251094943946291,0.10873905801112191,-0.0014639689469910253,0.9944582795190473,0.7396152582168084,2.2039799054088974e-11,0.2012504755115734,0.36835424045537424,0.6655094827645205,1.192863157887721e-7,0.012430351673987292,0.9661262271252414
111242935,red,6,NW_019211454.1,DNA-directed RNA polymerase II subunit RPB9-like,27.766180568295052,-0.1782526192339445,0.2621691680291116,0.5982599785375565,9.912367956767271e-7,0.8449715760715643,1.5753149403909145e-17,-0.15880609502454288,0.32661382076932327,-0.27842166573256377,0.15153252480414944,-0.14337095643863562,0.5747656283643021,0.5402857018250091,1.3307884424568764e-4
111242977,brown,3,NW_019211454.1,RYamide receptor-like,297.4132184298387,0.16857467138538013,0.2930947702594748,-0.21066202286062496,0.1738031272015462,-0.325324102007587,0.023020857964765756,0.8566556164799553,1.7403708442953243e-18,-0.028738043961581004,0.9213813635674326,0.7739106805739588,3.904456565666765e-12,-0.15999586562128781,0.5156067011495714
111248837,red,6,NW_019211454.1,vacuolar fusion protein MON1 homolog A-like,44.27369170955182,-0.28371507161435916,0.05363468292871651,0.5825040680665017,2.387380617587881e-6,0.9135177260299666,8.649923354167103e-25,-0.05522569200191043,0.7697225037986768,-0.23852431307862304,0.250890096913903,-0.06143446424549121,0.8411646575450902,0.6277443293888436,1.5567518782406323e-6
111243170,red,6,NW_019211454.1,uncharacterized protein LOC111243170 isoform X1,40.15878344043873,-0.29740354888546366,0.04121457831354216,0.48731676386768563,1.9125255515860904e-4,0.9125607810281222,1.1829936676127696e-24,-0.08474178554809873,0.6347904927249796,0.05432844404070729,0.856528643838359,-0.06202005105212097,0.8396790715087202,0.5200538658621505,2.9620749532203875e-4
111243170,red,6,NW_019211454.1,uncharacterized protein LOC111243170 isoform X2,40.15878344043873,-0.29740354888546366,0.04121457831354216,0.48731676386768563,1.9125255515860904e-4,0.9125607810281222,1.1829936676127696e-24,-0.08474178554809873,0.6347904927249796,0.05432844404070729,0.856528643838359,-0.06202005105212097,0.8396790715087202,0.5200538658621505,2.9620749532203875e-4
111243170,red,6,NW_019211454.1,uncharacterized protein LOC111243170 isoform X3,40.15878344043873,-0.29740354888546366,0.04121457831354216,0.48731676386768563,1.9125255515860904e-4,0.9125607810281222,1.1829936676127696e-24,-0.08474178554809873,0.6347904927249796,0.05432844404070729,0.856528643838359,-0.06202005105212097,0.8396790715087202,0.5200538658621505,2.9620749532203875e-4
111243170,red,6,NW_019211454.1,uncharacterized protein LOC111243170 isoform X3,40.15878344043873,-0.29740354888546366,0.04121457831354216,0.48731676386768563,1.9125255515860904e-4,0.9125607810281222,1.1829936676127696e-24,-0.08474178554809873,0.6347904927249796,0.05432844404070729,0.856528643838359,-0.06202005105212097,0.8396790715087202,0.5200538658621505,2.9620749532203875e-4
111243170,red,6,NW_019211454.1,uncharacterized protein LOC111243170 isoform X3,40.15878344043873,-0.29740354888546366,0.04121457831354216,0.48731676386768563,1.9125255515860904e-4,0.9125607810281222,1.1829936676127696e-24,-0.08474178554809873,0.6347904927249796,0.05432844404070729,0.856528643838359,-0.06202005105212097,0.8396790715087202,0.5200538658621505,2.9620749532203875e-4
111242876,magenta,9,NW_019211454.1,mitochondrial amidoxime reducing component 2-like isoform X1,6.3047240172221075,0.45110165793761614,7.159042492611579e-4,0.7781005287547094,3.132128789742412e-13,0.3155797214423264,0.028397537709717122,-0.10051553823837224,0.56272720878008,-0.5586097487000717,6.127590468922378e-5,-0.09582106224755853,0.7432360378086621,0.3865490232341586,0.019997737665244715
111250319,brown,3,NW_019211454.1,mannose-1-phosphate guanyltransferase alpha-B-like isoform X1,491.80201812760623,-0.043658079717237674,0.821788003553146,-0.24687357148981748,0.10146835428023086,-0.21959535427395205,0.15344601572711425,0.9386207094508388,3.828757084249761e-29,-0.08430240116491318,0.7824932607133188,0.8935926004978998,4.772649289143784e-21,-0.05496043002755656,0.8549917527457562
111250292,brown,3,NW_019211454.1,uncharacterized protein LOC111250292,463.93072271574374,-0.011690640239541694,0.9549234598486033,-0.18545433494868518,0.24049107953874507,-0.15489216092493344,0.3406318149675362,0.9135603085493271,8.53281898497781e-25,-0.035839630385933595,0.9032065151894818,0.7780343429174894,2.359389623498454e-12,0.12626137611168578,0.6378022758860497
111243145,brown,3,NW_019211454.1,neurofilament heavy polypeptide-like isoform X1,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111243145,brown,3,NW_019211454.1,serine/threonine-protein kinase MARK1-like isoform X4,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111243145,brown,3,NW_019211454.1,neurofilament heavy polypeptide-like isoform X2,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111243145,brown,3,NW_019211454.1,neurofilament heavy polypeptide-like isoform X3,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111244751,brown,3,NW_019211455.1,kinesin-like protein KIF12 isoform X1,218.81862869776623,0.06393439884429433,0.7296781128637115,-0.10712782132593865,0.5330762800101385,-0.09652640879939992,0.5807525008108073,0.8192414520236762,1.141005016806537e-15,-0.0630926257696084,0.8367562187970036,0.7709413401975631,5.5998947706732e-12,-0.1026336373234888,0.7195286009080312
111244751,brown,3,NW_019211455.1,kinesin-like protein KIF12 isoform X2,218.81862869776623,0.06393439884429433,0.7296781128637115,-0.10712782132593865,0.5330762800101385,-0.09652640879939992,0.5807525008108073,0.8192414520236762,1.141005016806537e-15,-0.0630926257696084,0.8367562187970036,0.7709413401975631,5.5998947706732e-12,-0.1026336373234888,0.7195286009080312
111244751,brown,3,NW_019211455.1,kinesin-like protein KIF12 isoform X2,218.81862869776623,0.06393439884429433,0.7296781128637115,-0.10712782132593865,0.5330762800101385,-0.09652640879939992,0.5807525008108073,0.8192414520236762,1.141005016806537e-15,-0.0630926257696084,0.8367562187970036,0.7709413401975631,5.5998947706732e-12,-0.1026336373234888,0.7195286009080312
111244751,brown,3,NW_019211455.1,kinesin-like protein KIF12 isoform X3,218.81862869776623,0.06393439884429433,0.7296781128637115,-0.10712782132593865,0.5330762800101385,-0.09652640879939992,0.5807525008108073,0.8192414520236762,1.141005016806537e-15,-0.0630926257696084,0.8367562187970036,0.7709413401975631,5.5998947706732e-12,-0.1026336373234888,0.7195286009080312
111244752,brown,3,NW_019211455.1,multiple coagulation factor deficiency protein 2 homolog,26.83180257767387,-0.3769533559189554,0.006621087819032981,0.24055800618138862,0.11214259873864767,0.5072514505775937,8.585477866492602e-5,0.516629934769831,5.7773012065895115e-5,-0.10190830390754325,0.7219849454665491,0.5076124545084455,4.8027838180863733e-4,0.4938947258529005,7.999127866069295e-4
111245673,brown,3,NW_019211455.1,ETS domain-containing transcription factor ets-5-like,650.7955729720742,-0.1260649141558313,0.45225802653952474,-0.23100611128231274,0.12985656256260938,-0.08101801346582764,0.6519202003090047,0.9715810990763947,4.066853576257654e-39,0.13292039787435772,0.6134931356400724,0.8783288018186924,1.4093062706227936e-19,0.15707721638600433,0.5262613537068715
111244609,brown,3,NW_019211455.1,uncharacterized protein LOC111244609 isoform X1,628.8858899562275,-0.03421355549569651,0.8638671170144834,-0.20940675846900478,0.17682970766243386,-0.16322583138099267,0.31122197321360584,0.9648014636334595,2.470275068851792e-36,0.02850034546044457,0.922009652035061,0.821458604301693,5.3028469158583275e-15,0.13322140219675332,0.6123507703465785
111244609,brown,3,NW_019211455.1,uncharacterized protein LOC111244609 isoform X2,628.8858899562275,-0.03421355549569651,0.8638671170144834,-0.20940675846900478,0.17682970766243386,-0.16322583138099267,0.31122197321360584,0.9648014636334595,2.470275068851792e-36,0.02850034546044457,0.922009652035061,0.821458604301693,5.3028469158583275e-15,0.13322140219675332,0.6123507703465785
111244609,brown,3,NW_019211455.1,uncharacterized protein LOC111244609 isoform X3,628.8858899562275,-0.03421355549569651,0.8638671170144834,-0.20940675846900478,0.17682970766243386,-0.16322583138099267,0.31122197321360584,0.9648014636334595,2.470275068851792e-36,0.02850034546044457,0.922009652035061,0.821458604301693,5.3028469158583275e-15,0.13322140219675332,0.6123507703465785
111244609,brown,3,NW_019211455.1,uncharacterized protein LOC111244609 isoform X3,628.8858899562275,-0.03421355549569651,0.8638671170144834,-0.20940675846900478,0.17682970766243386,-0.16322583138099267,0.31122197321360584,0.9648014636334595,2.470275068851792e-36,0.02850034546044457,0.922009652035061,0.821458604301693,5.3028469158583275e-15,0.13322140219675332,0.6123507703465785
111244609,brown,3,NW_019211455.1,uncharacterized protein LOC111244609 isoform X4,628.8858899562275,-0.03421355549569651,0.8638671170144834,-0.20940675846900478,0.17682970766243386,-0.16322583138099267,0.31122197321360584,0.9648014636334595,2.470275068851792e-36,0.02850034546044457,0.922009652035061,0.821458604301693,5.3028469158583275e-15,0.13322140219675332,0.6123507703465785
111242876,magenta,9,NW_019211454.1,mitochondrial amidoxime reducing component 2-like isoform X2,6.3047240172221075,0.45110165793761614,7.159042492611579e-4,0.7781005287547094,3.132128789742412e-13,0.3155797214423264,0.028397537709717122,-0.10051553823837224,0.56272720878008,-0.5586097487000717,6.127590468922378e-5,-0.09582106224755853,0.7432360378086621,0.3865490232341586,0.019997737665244715
111242876,magenta,9,NW_019211454.1,mitochondrial amidoxime reducing component 2-like isoform X3,6.3047240172221075,0.45110165793761614,7.159042492611579e-4,0.7781005287547094,3.132128789742412e-13,0.3155797214423264,0.028397537709717122,-0.10051553823837224,0.56272720878008,-0.5586097487000717,6.127590468922378e-5,-0.09582106224755853,0.7432360378086621,0.3865490232341586,0.019997737665244715
111242876,magenta,9,NW_019211454.1,mitochondrial amidoxime reducing component 2-like isoform X3,6.3047240172221075,0.45110165793761614,7.159042492611579e-4,0.7781005287547094,3.132128789742412e-13,0.3155797214423264,0.028397537709717122,-0.10051553823837224,0.56272720878008,-0.5586097487000717,6.127590468922378e-5,-0.09582106224755853,0.7432360378086621,0.3865490232341586,0.019997737665244715
111252260,brown,3,NW_019211454.1,protein cab-1-like isoform X2,364.69524575267036,0.05346091854017574,0.7777593775155881,-0.12244523554840027,0.4671822421834505,-0.0835465126972686,0.6404892219336321,0.8943389704333616,2.801262731471189e-22,-0.05916786658302598,0.8469563883835165,0.8584087422135971,8.256111063538593e-18,0.01588596761797576,0.9566789261597566
111252260,brown,3,NW_019211454.1,protein cab-1-like isoform X1,364.69524575267036,0.05346091854017574,0.7777593775155881,-0.12244523554840027,0.4671822421834505,-0.0835465126972686,0.6404892219336321,0.8943389704333616,2.801262731471189e-22,-0.05916786658302598,0.8469563883835165,0.8584087422135971,8.256111063538593e-18,0.01588596761797576,0.9566789261597566
111250207,purple,10,NW_019211454.1,uncharacterized protein LOC111250207,6.004353538294896,0.7511331821897798,6.689922926303059e-12,0.4324062138467562,0.0013235077491852078,-0.12944037497549396,0.43853070679524403,0.10911814498459721,0.5243420510875174,-0.5577424600586893,6.356485352882377e-5,0.08978820674969129,0.7644755522280419,-0.06027169174593127,0.844091776517636
111250515,brown,3,NW_019211454.1,microtubule-associated serine/threonine-protein kinase 2-like isoform X1,592.1831479151539,-0.10734086206700744,0.5321295029215726,-0.2212714275944886,0.14975494075497062,-0.07586482446288177,0.6748940521230408,0.9593606543710304,1.812895843645476e-34,0.08433122938202978,0.7824350371259688,0.8859199754688166,2.6783204134433535e-20,0.13342779010589992,0.6116145739209469
111250515,brown,3,NW_019211454.1,microtubule-associated serine/threonine-protein kinase 2-like isoform X2,592.1831479151539,-0.10734086206700744,0.5321295029215726,-0.2212714275944886,0.14975494075497062,-0.07586482446288177,0.6748940521230408,0.9593606543710304,1.812895843645476e-34,0.08433122938202978,0.7824350371259688,0.8859199754688166,2.6783204134433535e-20,0.13342779010589992,0.6116145739209469
111243949,brown,3,NW_019211454.1,uncharacterized protein LOC111243949,665.7206727719285,-0.06348066690009924,0.7316544227298805,-0.1975389895490366,0.20682819307130842,-0.1255217783684174,0.45450566643084916,0.9742039498614352,2.1634624244284996e-40,0.05408623426141277,0.857101874769885,0.9058646792577625,2.6291192597673415e-22,0.20149061053860162,0.3675937519725403
111243119,brown,3,NW_019211454.1,uncharacterized protein LOC111243119,159.2746846462425,-0.19044625971799523,0.2261171105168767,-0.2422559841653772,0.10919078207530734,-0.053200025510455565,0.7788981940617317,0.7241865468741587,9.878177297177296e-11,0.2467244533285325,0.22777727109761303,0.5852487300291705,1.74083751778741e-5,0.08464864575698962,0.7816167386403334
111252595,magenta,9,NW_019211454.1,uncharacterized protein LOC111252595 isoform X1,9.41134371687174,0.46326703601008695,4.686324613272771e-4,0.8314911695643544,1.6112241644561157e-16,0.3611308228774299,0.009936592371818669,-0.18236571123082326,0.2496237076394694,-0.49628367377442684,7.344428813062428e-4,-0.22638252158679353,0.28701130872155894,0.33652391446383423,0.05866780409854315
111243145,brown,3,NW_019211454.1,neurofilament heavy polypeptide-like isoform X3,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111243145,brown,3,NW_019211454.1,neurofilament heavy polypeptide-like isoform X3,617.8608633306309,-0.13540119327518182,0.4150493706140822,-0.24129813348264986,0.1108653836816329,-0.09332208615673011,0.5952920849836463,0.9610129769441835,5.336721393238263e-35,0.15417694756711905,0.5368997409612243,0.8841478966442581,3.911833071159907e-20,0.1570127325633973,0.526538888658804
111249860,brown,3,NW_019211454.1,V-type proton ATPase subunit D-like isoform X2,660.9914337920196,-0.024877002413110357,0.9034228320751673,-0.15946434185242342,0.3243172970903045,-0.1214931991364562,0.4711965844880809,0.973318030628357,5.991923937772785e-40,0.06457681951117843,0.8327059917491988,0.847315623426238,6.732405881731164e-17,0.1716164848550936,0.47314431254933864
111249860,brown,3,NW_019211454.1,V-type proton ATPase subunit D-like isoform X1,660.9914337920196,-0.024877002413110357,0.9034228320751673,-0.15946434185242342,0.3243172970903045,-0.1214931991364562,0.4711965844880809,0.973318030628357,5.991923937772785e-40,0.06457681951117843,0.8327059917491988,0.847315623426238,6.732405881731164e-17,0.1716164848550936,0.47314431254933864
111249860,brown,3,NW_019211454.1,V-type proton ATPase subunit D-like isoform X1,660.9914337920196,-0.024877002413110357,0.9034228320751673,-0.15946434185242342,0.3243172970903045,-0.1214931991364562,0.4711965844880809,0.973318030628357,5.991923937772785e-40,0.06457681951117843,0.8327059917491988,0.847315623426238,6.732405881731164e-17,0.1716164848550936,0.47314431254933864
111249860,brown,3,NW_019211454.1,V-type proton ATPase subunit D-like isoform X1,660.9914337920196,-0.024877002413110357,0.9034228320751673,-0.15946434185242342,0.3243172970903045,-0.1214931991364562,0.4711965844880809,0.973318030628357,5.991923937772785e-40,0.06457681951117843,0.8327059917491988,0.847315623426238,6.732405881731164e-17,0.1716164848550936,0.47314431254933864
111252308,purple,10,NW_019211454.1,elongation factor 1-alpha,5.066956714929596,0.6919649039392651,1.646684484148607e-9,0.3236583793337758,0.023876324341310682,0.016986844532177,0.9344761821421931,0.048513301327191546,0.8000704449834197,-0.47296083161424135,0.001655031592719568,0.044992938053631346,0.8836034611079058,-0.04565347124130884,0.8818108939018593
111245582,magenta,9,NW_019211455.1,NADH dehydrogenase,10.819485839837924,0.2934276599759663,0.044550833568366026,0.8437882297191898,1.9495767187406992e-17,0.6052207735854959,6.626330822219871e-7,-0.2566701991695832,0.08647381647018759,-0.3930407543853952,0.017061170637779927,-0.3024166256850336,0.1059022470528955,0.5766142849586604,2.6841679819764975e-5
111248989,purple,10,NW_019211454.1,uncharacterized protein LOC111248989,6.3784048059936325,0.7566122123398792,3.703327120101618e-12,-0.03763513091672704,0.8486281832060113,-0.50627156149039,8.944973235636185e-5,0.01699286172647816,0.9344629095424141,-0.3325683656537249,0.06321377163829396,-0.022609269508459928,0.9383998690664296,-0.35034704364116953,0.044654607553362057
111252189,brown,3,NW_019211454.1,serine/threonine-protein phosphatase PP1-gamma catalytic subunit B-like isoform X2,718.9054899071693,-0.06834447548874602,0.7094575536360316,-0.20978392347841926,0.1759298947971136,-0.12218902184260096,0.46829193333815494,0.9886915780628687,1.5854888528692502e-50,0.07098801787900233,0.8185617290083858,0.8925969496058181,5.989595269738878e-21,0.18046862637290403,0.4410734993506651
111252189,brown,3,NW_019211454.1,serine/threonine-protein phosphatase alpha-3 isoform-like isoform X1,718.9054899071693,-0.06834447548874602,0.7094575536360316,-0.20978392347841926,0.1759298947971136,-0.12218902184260096,0.46829193333815494,0.9886915780628687,1.5854888528692502e-50,0.07098801787900233,0.8185617290083858,0.8925969496058181,5.989595269738878e-21,0.18046862637290403,0.4410734993506651
111255289,brown,3,NW_019211454.1,neuropeptide-like protein 31,132.901282490009,0.27708139592270226,0.06057267722965886,-0.13979149453759546,0.3977508450992929,-0.25424180032520133,0.09003615490018216,0.7203173298138027,1.4145469632105838e-10,-0.1491356913902731,0.5545970201005118,0.6396944767130794,7.258063899407765e-7,0.11484116430437022,0.6777669594358839
111245576,brown,3,NW_019211455.1,uncharacterized protein LOC111245576,686.1776893587346,-0.035870955301982754,0.8564013368498938,-0.18954390852243094,0.22873011181541872,-0.13110969289427968,0.4318090344983415,0.9787102943311471,6.983864113667755e-43,0.023155234627151175,0.9369609772449232,0.8726879143860149,4.6507242722883265e-19,0.18730173015923263,0.4168728625706234
111244358,brown,3,NW_019211455.1,uncharacterized protein LOC111244358,713.4019442230771,-0.09258384724013585,0.5986462859429064,-0.2210048063901086,0.1503455893172901,-0.09120881222338328,0.604832009080022,0.9896083743388275,1.7012119587303307e-51,0.09264791682195435,0.7549205119028508,0.8892578966343261,1.2610122323895328e-20,0.17269666442847836,0.4692569952092668
111245376,magenta,9,NW_019211455.1,uncharacterized protein LOC111245376 isoform X1,4.8765693868040145,0.37965854468622,0.006162105646344294,0.7354068033291363,3.355035865461997e-11,0.4119822342225653,0.00248337691935919,-0.35888066963876425,0.010516407254729337,-0.19736207721098964,0.38188831265583667,-0.37981207777807285,0.023483408395276455,0.2936821737484344,0.12160010632944251
111245376,magenta,9,NW_019211455.1,uncharacterized protein LOC111245376 isoform X2,4.8765693868040145,0.37965854468622,0.006162105646344294,0.7354068033291363,3.355035865461997e-11,0.4119822342225653,0.00248337691935919,-0.35888066963876425,0.010516407254729337,-0.19736207721098964,0.38188831265583667,-0.37981207777807285,0.023483408395276455,0.2936821737484344,0.12160010632944251
111253892,brown,3,NW_019211454.1,poly(ADP-ribose) glycohydrolase-like isoform X2,310.5255411326182,-0.05316991837695547,0.7790369912169802,-0.10987684228160222,0.5209939274757944,-0.15276922260634057,0.34836383360583806,0.8621933361914397,5.694883557495785e-19,-0.2206438291993522,0.3045799719539449,0.8010791584514146,1.1102436479145746e-13,-0.00517758708616976,0.9862175359249455
111253892,brown,3,NW_019211454.1,poly(ADP-ribose) glycohydrolase-like isoform X6,310.5255411326182,-0.05316991837695547,0.7790369912169802,-0.10987684228160222,0.5209939274757944,-0.15276922260634057,0.34836383360583806,0.8621933361914397,5.694883557495785e-19,-0.2206438291993522,0.3045799719539449,0.8010791584514146,1.1102436479145746e-13,-0.00517758708616976,0.9862175359249455
111253892,brown,3,NW_019211454.1,poly(ADP-ribose) glycohydrolase-like isoform X8,310.5255411326182,-0.05316991837695547,0.7790369912169802,-0.10987684228160222,0.5209939274757944,-0.15276922260634057,0.34836383360583806,0.8621933361914397,5.694883557495785e-19,-0.2206438291993522,0.3045799719539449,0.8010791584514146,1.1102436479145746e-13,-0.00517758708616976,0.9862175359249455
111253892,brown,3,NW_019211454.1,poly(ADP-ribose) glycohydrolase-like isoform X1,310.5255411326182,-0.05316991837695547,0.7790369912169802,-0.10987684228160222,0.5209939274757944,-0.15276922260634057,0.34836383360583806,0.8621933361914397,5.694883557495785e-19,-0.2206438291993522,0.3045799719539449,0.8010791584514146,1.1102436479145746e-13,-0.00517758708616976,0.9862175359249455
111253892,brown,3,NW_019211454.1,poly(ADP-ribose) glycohydrolase-like isoform X5,310.5255411326182,-0.05316991837695547,0.7790369912169802,-0.10987684228160222,0.5209939274757944,-0.15276922260634057,0.34836383360583806,0.8621933361914397,5.694883557495785e-19,-0.2206438291993522,0.3045799719539449,0.8010791584514146,1.1102436479145746e-13,-0.00517758708616976,0.9862175359249455
