"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"43","GO:0044260",2.97918414934756e-06,1.30021453165131,806.015091492171,885,1991,"cellular macromolecule metabolic process"
"44","GO:0044257",4.30329881703398e-06,2.23693074458471,53.4374646293152,79,132,"cellular protein catabolic process"
"45","GO:0051603",4.30329881703398e-06,2.23693074458471,53.4374646293152,79,132,"proteolysis involved in cellular protein catabolic process"
"46","GO:0019538",5.44114498148311e-06,1.3214953190276,570.809281267685,641,1410,"protein metabolic process"
"47","GO:0006281",6.54178801993884e-06,2.22079599955385,52.2229767968308,77,129,"DNA repair"
"48","GO:1901565",7.973335997444e-06,1.81985112384054,91.0865874363328,123,225,"organonitrogen compound catabolic process"
"49","GO:0000398",1.05970687815747e-05,2.81209420050622,30.3621958121109,49,75,"mRNA splicing, via spliceosome"
"50","GO:0000375",1.05970687815747e-05,2.81209420050622,30.3621958121109,49,75,"RNA splicing, via transesterification reactions"
"51","GO:0000377",1.05970687815747e-05,2.81209420050622,30.3621958121109,49,75,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"52","GO:0016071",1.19521453582972e-05,2.03274276743665,61.9388794567063,88,153,"mRNA metabolic process"
"53","GO:0034645",1.2255962823768e-05,1.33095232198142,467.982644784003,531,1156,"cellular macromolecule biosynthetic process"
"54","GO:1901564",1.26034142093082e-05,1.286133960047,705.617430673458,777,1743,"organonitrogen compound metabolic process"
"55","GO:0140053",1.33253836743486e-05,12.588304368248,7.69175627240143,17,19,"mitochondrial gene expression"
"56","GO:0006520",1.53551653767738e-05,2.33471568145076,42.5070741369553,64,105,"cellular amino acid metabolic process"
"57","GO:0009056",1.71892213142086e-05,1.54397549492198,164.765515940389,205,407,"catabolic process"
"58","GO:0009059",1.7661461607554e-05,1.32244126330999,472.030937558951,534,1166,"macromolecule biosynthetic process"
"59","GO:1901575",2.14377721765798e-05,1.58829309925141,140.070930013205,177,346,"organic substance catabolic process"
"60","GO:0043632",2.3170175983579e-05,2.19682643747631,46.9601961893982,69,116,"modification-dependent macromolecule catabolic process"
"61","GO:0051186",2.34499540715013e-05,2.22724600502378,45.340879079419,67,112,"cofactor metabolic process"
"62","GO:0044248",2.63145991684984e-05,1.56851161821885,144.928881343143,182,358,"cellular catabolic process"
"63","GO:0022618",2.91420264823201e-05,3.65854013536133,18.2173174872666,32,45,"ribonucleoprotein complex assembly"
"64","GO:0043038",3.23168143157869e-05,4.15769593956563,15.3835125448029,28,38,"amino acid activation"
"65","GO:0043039",3.23168143157869e-05,4.15769593956563,15.3835125448029,28,38,"tRNA aminoacylation"
"66","GO:0006418",3.23168143157869e-05,4.15769593956563,15.3835125448029,28,38,"tRNA aminoacylation for protein translation"
"67","GO:0019941",3.51067964001006e-05,2.17812702595311,45.7457083569138,67,113,"modification-dependent protein catabolic process"
"68","GO:0006511",3.51067964001006e-05,2.17812702595311,45.7457083569138,67,113,"ubiquitin-dependent protein catabolic process"
"69","GO:0006397",3.56362710477391e-05,2.2084552881045,44.1263912469345,65,109,"mRNA processing"
"70","GO:0071826",5.8768928589043e-05,3.39613461278551,18.6221467647614,32,46,"ribonucleoprotein complex subunit organization"
"71","GO:0032543",6.5791918434079e-05,11.0969028625059,6.88209771741181,15,17,"mitochondrial translation"
"72","GO:0006457",8.43197624560399e-05,2.27888038684308,36.8394642520279,55,91,"protein folding"
"73","GO:0006790",0.000132330790054093,2.97159090909091,20.6462931522354,34,51,"sulfur compound metabolic process"
"74","GO:0042273",0.000144713996704453,10.3522514071295,6.477268439917,14,16,"ribosomal large subunit biogenesis"
"75","GO:0001522",0.000155199606459052,17.7357075913777,5.26278060743256,12,13,"pseudouridine synthesis"
"76","GO:0000278",0.000363633397041681,1.85368935590064,52.6278060743256,72,130,"mitotic cell cycle"
"77","GO:0044271",0.000378594551855694,1.26148718544952,449.360498019242,499,1110,"cellular nitrogen compound biosynthetic process"
"78","GO:0009987",0.000414570687133081,1.24826297600441,1621.34125636672,1673,4005,"cellular process"
"79","GO:0043436",0.000477256679683459,1.62085834333733,82.5851726089417,106,204,"oxoacid metabolic process"
"80","GO:0006082",0.000477256679683459,1.62085834333733,82.5851726089417,106,204,"organic acid metabolic process"
"81","GO:0006779",0.000715809173542811,Inf,3.2386342199585,8,8,"porphyrin-containing compound biosynthetic process"
"82","GO:0006415",0.000812982883122679,14.7659176029963,4.45312205244293,10,11,"translational termination"
"83","GO:0006778",0.000812982883122679,14.7659176029963,4.45312205244293,10,11,"porphyrin-containing compound metabolic process"
"84","GO:0019752",0.000822466780299528,1.58871854324492,81.7755140539521,104,202,"carboxylic acid metabolic process"
"85","GO:0006950",0.000912073855008754,1.345458785123,206.462931522354,240,510,"response to stress"
"86","GO:0000086",0.00105726979780227,6.40350054696046,6.477268439917,13,16,"G2/M transition of mitotic cell cycle"
"87","GO:0007049",0.00105969171636261,1.48888262275359,106.470099981136,131,263,"cell cycle"
"88","GO:0045184",0.00107997172823532,1.46952918307052,113.757026976042,139,281,"establishment of protein localization"
"89","GO:0007005",0.00121808145588089,1.92327502825912,38.0539520845124,53,94,"mitochondrion organization"
"90","GO:0071840",0.00123563890258275,1.24183180781421,408.87757026976,452,1010,"cellular component organization or biogenesis"
"91","GO:0006611",0.00144673909822275,5.17284240150094,7.28692699490662,14,18,"protein export from nucleus"
"92","GO:0042255",0.0014628078697941,8.12248243559719,5.26278060743256,11,13,"ribosome assembly"
"93","GO:0044272",0.00182896401160434,4.43453777569216,8.09658554989625,15,20,"sulfur compound biosynthetic process"
"94","GO:0000387",0.00184054130303926,13.2831071595695,4.04829277494812,9,10,"spliceosomal snRNP assembly"
"95","GO:0090150",0.00192625577580273,3.108,12.5497076023392,21,31,"establishment of protein localization to membrane"
"96","GO:0033013",0.00215242228449933,5.90815370196813,6.07243916242218,12,15,"tetrapyrrole metabolic process"
"97","GO:0006261",0.002293132814667,2.73356050170376,14.9786832673081,24,37,"DNA-dependent DNA replication"
"98","GO:0006886",0.00231336100182952,1.52462744628643,80.1561969439728,100,198,"intracellular protein transport"
"99","GO:0016070",0.00235565569737405,1.21876514529469,434.786644029428,476,1074,"RNA metabolic process"
"100","GO:1903047",0.00249892079265322,1.75558217537135,44.1263912469345,59,109,"mitotic cell cycle process"
"101","GO:0007346",0.00256793772722303,2.19219367588933,23.0752688172043,34,57,"regulation of mitotic cell cycle"
"102","GO:0072527",0.00282609129760284,4.80110173464604,6.88209771741181,13,17,"pyrimidine-containing compound metabolic process"
"103","GO:0072594",0.0028737347805033,1.89780423280423,33.1960007545746,46,82,"establishment of protein localization to organelle"
"104","GO:0042278",0.00309604675618309,7.38061797752809,4.85795132993775,10,12,"purine nucleoside metabolic process"
"105","GO:0042886",0.00340064032018547,1.41973737933448,107.279758536125,129,265,"amide transport"
"106","GO:0006605",0.00346373900673871,1.99522118390259,27.5283908696472,39,68,"protein targeting"
"107","GO:0015031",0.00355304895207939,1.41893330396799,106.470099981136,128,263,"protein transport"
"108","GO:0045454",0.00397895639262576,2.40607311320755,17.0028296547821,26,42,"cell redox homeostasis"
"109","GO:0048364",0.00412918977815656,11.8016838166511,3.64346349745331,8,9,"root development"
"110","GO:0031145",0.00412918977815656,11.8016838166511,3.64346349745331,8,9,"anaphase-promoting complex-dependent catabolic process"
"111","GO:0022622",0.00412918977815656,11.8016838166511,3.64346349745331,8,9,"root system development"
"112","GO:0015833",0.00419832956471897,1.40803358013176,106.87492925863,128,264,"peptide transport"
"113","GO:0042274",0.0043215936361361,5.41327088212334,5.66760988492737,11,14,"ribosomal small subunit biogenesis"
"114","GO:0097300",0.00438351607316618,Inf,2.42897566496887,6,6,"programmed necrotic cell death"
"115","GO:1901990",0.0049207573992329,3.14108736496008,10.1207319373703,17,25,"regulation of mitotic cell cycle phase transition"
"116","GO:0071426",0.0054378797445905,4.42970946579194,6.477268439917,12,16,"ribonucleoprotein complex export from nucleus"
"117","GO:0071166",0.0054378797445905,4.42970946579194,6.477268439917,12,16,"ribonucleoprotein complex localization"
"118","GO:0006289",0.0054378797445905,4.42970946579194,6.477268439917,12,16,"nucleotide-excision repair"
"119","GO:0044281",0.00547369130690443,1.29300963902008,182.982833427655,209,452,"small molecule metabolic process"
"120","GO:1903827",0.00568296138035841,2.03744675816375,23.0752688172043,33,57,"regulation of cellular protein localization"
"121","GO:0033365",0.00601844364415254,1.61497011935703,48.9843425768723,63,121,"protein localization to organelle"
"122","GO:1903829",0.0060862846751871,2.50340431696364,14.1690247123184,22,35,"positive regulation of cellular protein localization"
"123","GO:0044839",0.00641240701599109,3.83966244725738,7.28692699490662,13,18,"cell cycle G2/M phase transition"
"124","GO:0000413",0.00641240701599109,3.83966244725738,7.28692699490662,13,18,"protein peptidyl-prolyl isomerization"
"125","GO:0031570",0.00641240701599109,3.83966244725738,7.28692699490662,13,18,"DNA integrity checkpoint"
"126","GO:0018208",0.00641240701599109,3.83966244725738,7.28692699490662,13,18,"peptidyl-proline modification"
"127","GO:0006220",0.00646455419266389,6.63944782405241,4.45312205244293,9,11,"pyrimidine nucleotide metabolic process"
"128","GO:0044085",0.00697823432162265,1.27501331998644,192.293906810036,218,475,"cellular component biogenesis"
"129","GO:0051188",0.00702917140459337,1.87776723592663,27.5283908696472,38,68,"cofactor biosynthetic process"
"130","GO:0006414",0.00723780712549477,3.4463727329581,8.09658554989625,14,20,"translational elongation"
"131","GO:0043161",0.00791827141523171,1.93739073426573,24.2897566496887,34,60,"proteasome-mediated ubiquitin-dependent protein catabolic process"
"132","GO:0042180",0.00791950376000125,3.16551585439432,8.90624410488587,15,22,"cellular ketone metabolic process"
"133","GO:0048193",0.00813798494186033,1.95532418362518,23.4800980946991,33,58,"Golgi vesicle transport"
"134","GO:0000077",0.00854017637747972,4.91885143570537,5.26278060743256,10,13,"DNA damage checkpoint"
"135","GO:0033014",0.00854017637747972,4.91885143570537,5.26278060743256,10,13,"tetrapyrrole biosynthetic process"
"136","GO:0031398",0.00889976739627963,2.79119043891237,10.5255612148651,17,26,"positive regulation of protein ubiquitination"
"137","GO:1903322",0.00889976739627963,2.79119043891237,10.5255612148651,17,26,"positive regulation of protein modification by small protein conjugation or removal"
"138","GO:0070265",0.00916229049201899,10.3216456287985,3.2386342199585,7,8,"necrotic cell death"
"139","GO:0006739",0.00916229049201899,10.3216456287985,3.2386342199585,7,8,"NADP metabolic process"
"140","GO:1901987",0.0092261663142639,2.66024436090226,11.3352197698547,18,28,"regulation of cell cycle phase transition"
"141","GO:0099402",0.0102868148531372,4.05866510538642,6.07243916242218,11,15,"plant organ development"
"142","GO:0042168",0.0108431112206857,Inf,2.02414638747406,5,5,"heme metabolic process"
"143","GO:0010053",0.0108431112206857,Inf,2.02414638747406,5,5,"root epidermal cell differentiation"
"144","GO:0017004",0.0108431112206857,Inf,2.02414638747406,5,5,"cytochrome complex assembly"
"145","GO:0010015",0.0108431112206857,Inf,2.02414638747406,5,5,"root morphogenesis"
"146","GO:0007398",0.0108431112206857,Inf,2.02414638747406,5,5,"ectoderm development"
"147","GO:0000394",0.0108431112206857,Inf,2.02414638747406,5,5,"RNA splicing, via endonucleolytic cleavage and ligation"
"148","GO:0000463",0.0108431112206857,Inf,2.02414638747406,5,5,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
"149","GO:0000470",0.0108431112206857,Inf,2.02414638747406,5,5,"maturation of LSU-rRNA"
"150","GO:0097039",0.0108431112206857,Inf,2.02414638747406,5,5,"protein linear polyubiquitination"
"151","GO:0070266",0.0108431112206857,Inf,2.02414638747406,5,5,"necroptotic process"
"152","GO:0007220",0.0108431112206857,Inf,2.02414638747406,5,5,"Notch receptor processing"
"153","GO:0033146",0.0108431112206857,Inf,2.02414638747406,5,5,"regulation of intracellular estrogen receptor signaling pathway"
"154","GO:0009067",0.0108431112206857,Inf,2.02414638747406,5,5,"aspartate family amino acid biosynthetic process"
"155","GO:0010992",0.0108431112206857,Inf,2.02414638747406,5,5,"ubiquitin recycling"
"156","GO:0010994",0.0108431112206857,Inf,2.02414638747406,5,5,"free ubiquitin chain polymerization"
"157","GO:0090558",0.0108431112206857,Inf,2.02414638747406,5,5,"plant epidermis development"
"158","GO:0090627",0.0108431112206857,Inf,2.02414638747406,5,5,"plant epidermal cell differentiation"
"159","GO:1901068",0.0108431112206857,Inf,2.02414638747406,5,5,"guanosine-containing compound metabolic process"
"160","GO:0009226",0.0108431112206857,Inf,2.02414638747406,5,5,"nucleotide-sugar biosynthetic process"
"161","GO:0009733",0.0108431112206857,Inf,2.02414638747406,5,5,"response to auxin"
"162","GO:0006098",0.0108431112206857,Inf,2.02414638747406,5,5,"pentose-phosphate shunt"
"163","GO:0030520",0.0108431112206857,Inf,2.02414638747406,5,5,"intracellular estrogen receptor signaling pathway"
"164","GO:0019682",0.0108431112206857,Inf,2.02414638747406,5,5,"glyceraldehyde-3-phosphate metabolic process"
"165","GO:0006388",0.0108431112206857,Inf,2.02414638747406,5,5,"tRNA splicing, via endonucleolytic cleavage and ligation"
"166","GO:0051156",0.0108431112206857,Inf,2.02414638747406,5,5,"glucose 6-phosphate metabolic process"
"167","GO:1901570",0.0108431112206857,Inf,2.02414638747406,5,5,"fatty acid derivative biosynthetic process"
"168","GO:0006783",0.0108431112206857,Inf,2.02414638747406,5,5,"heme biosynthetic process"
"169","GO:0006544",0.0108431112206857,Inf,2.02414638747406,5,5,"glycine metabolic process"
"170","GO:0016073",0.0117061720173608,3.54264292408622,6.88209771741181,12,17,"snRNA metabolic process"
"171","GO:0051028",0.0117061720173608,3.54264292408622,6.88209771741181,12,17,"mRNA transport"
"172","GO:0044770",0.0125039610314058,1.93063203747843,21.4559517072251,30,53,"cell cycle phase transition"
"173","GO:0006633",0.0128274521681336,3.19870292233161,7.69175627240143,13,19,"fatty acid biosynthetic process"
"174","GO:0010498",0.0129994112327192,1.75928012333966,28.3380494246369,38,70,"proteasomal protein catabolic process"
"175","GO:0051187",0.0132837836786257,5.89897100093545,4.04829277494812,8,10,"cofactor catabolic process"
"176","GO:1901661",0.0132837836786257,5.89897100093545,4.04829277494812,8,10,"quinone metabolic process"
"177","GO:0090501",0.0136882699036205,2.953095684803,8.50141482739106,14,21,"RNA phosphodiester bond hydrolysis"
"178","GO:0009267",0.0136882699036205,2.953095684803,8.50141482739106,14,21,"cellular response to starvation"
"179","GO:0043933",0.0147305664614548,1.32490985982814,109.303904923599,127,270,"protein-containing complex subunit organization"
"180","GO:0051168",0.0147767464811195,2.62576943140323,10.1207319373703,16,25,"nuclear export"
"181","GO:0044283",0.0148823753656843,1.53720238095238,46.1505376344086,58,114,"small molecule biosynthetic process"
"182","GO:0000075",0.0152318608060829,2.41763499658237,11.7400490473496,18,29,"cell cycle checkpoint"
"183","GO:0019725",0.0155556325105167,1.57409898056644,40.887757026976,52,101,"cellular homeostasis"
"184","GO:0006732",0.0165604996587471,1.69908428487674,29.5525372571213,39,73,"coenzyme metabolic process"
"185","GO:0048229",0.0165700765021063,4.42489471221338,4.85795132993775,9,12,"gametophyte development"
"186","GO:0010389",0.0165700765021063,4.42489471221338,4.85795132993775,9,12,"regulation of G2/M transition of mitotic cell cycle"
"187","GO:0033143",0.0165700765021063,4.42489471221338,4.85795132993775,9,12,"regulation of intracellular steroid hormone receptor signaling pathway"
"188","GO:0072528",0.0165700765021063,4.42489471221338,4.85795132993775,9,12,"pyrimidine-containing compound biosynthetic process"
"189","GO:0008104",0.0174754010378189,1.25931071333155,155.859271835503,176,385,"protein localization"
"190","GO:0009119",0.0190866332308388,3.68796816479401,5.66760988492737,10,14,"ribonucleoside metabolic process"
"191","GO:0071705",0.0193329628405517,1.28179411764706,127.926051688361,146,316,"nitrogen compound transport"
"192","GO:1902914",0.0200548964820492,8.84299065420561,2.83380494246369,6,7,"regulation of protein polyubiquitination"
"193","GO:1902916",0.0200548964820492,8.84299065420561,2.83380494246369,6,7,"positive regulation of protein polyubiquitination"
"194","GO:1905392",0.0200548964820492,8.84299065420561,2.83380494246369,6,7,"plant organ morphogenesis"
"195","GO:0006613",0.0200548964820492,8.84299065420561,2.83380494246369,6,7,"cotranslational protein targeting to membrane"
"196","GO:0006614",0.0200548964820492,8.84299065420561,2.83380494246369,6,7,"SRP-dependent cotranslational protein targeting to membrane"
"197","GO:0018193",0.0202104023731346,1.42665727270419,60.319562346727,73,149,"peptidyl-amino acid modification"
"198","GO:0006913",0.0202973902855947,1.73530564263323,25.5042444821732,34,63,"nucleocytoplasmic transport"
"199","GO:0030518",0.0222937020201002,2.95126522961574,7.28692699490662,12,18,"intracellular steroid hormone receptor signaling pathway"
"200","GO:0008593",0.0222937020201002,2.95126522961574,7.28692699490662,12,18,"regulation of Notch signaling pathway"
"201","GO:0006403",0.0231664581539183,2.11060341351969,13.7641954348236,20,34,"RNA localization"
"202","GO:0006733",0.0231664581539183,2.11060341351969,13.7641954348236,20,34,"oxidoreduction coenzyme metabolic process"
"203","GO:0031669",0.0237836106549542,2.58313789868668,8.90624410488587,14,22,"cellular response to nutrient levels"
"204","GO:0006405",0.0237836106549542,2.58313789868668,8.90624410488587,14,22,"RNA export from nucleus"
"205","GO:0045787",0.0237836106549542,2.58313789868668,8.90624410488587,14,22,"positive regulation of cell cycle"
"206","GO:0006413",0.0241799130168634,2.36244131455399,10.5255612148651,16,26,"translational initiation"
"207","GO:0034613",0.0254374840436944,1.27128057932207,122.258441803433,139,302,"cellular protein localization"
"208","GO:0046907",0.0255743459421763,1.25553580441987,136.427466515752,154,337,"intracellular transport"
"209","GO:0000079",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"regulation of cyclin-dependent protein serine/threonine kinase activity"
"210","GO:0046128",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"purine ribonucleoside metabolic process"
"211","GO:0097352",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"autophagosome maturation"
"212","GO:0009225",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"nucleotide-sugar metabolic process"
"213","GO:0045292",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"mRNA cis splicing, via spliceosome"
"214","GO:0006749",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"glutathione metabolic process"
"215","GO:1901659",0.0267781429905375,5.15918653576438,3.64346349745331,7,9,"glycosyl compound biosynthetic process"
"216","GO:1990592",0.0268141737329468,Inf,1.61931710997925,4,4,"protein K69-linked ufmylation"
"217","GO:1990564",0.0268141737329468,Inf,1.61931710997925,4,4,"protein polyufmylation"
"218","GO:0048132",0.0268141737329468,Inf,1.61931710997925,4,4,"female germ-line stem cell asymmetric division"
"219","GO:0071569",0.0268141737329468,Inf,1.61931710997925,4,4,"protein ufmylation"
"220","GO:0070129",0.0268141737329468,Inf,1.61931710997925,4,4,"regulation of mitochondrial translation"
"221","GO:0010421",0.0268141737329468,Inf,1.61931710997925,4,4,"hydrogen peroxide-mediated programmed cell death"
"222","GO:0090351",0.0268141737329468,Inf,1.61931710997925,4,4,"seedling development"
"223","GO:0097468",0.0268141737329468,Inf,1.61931710997925,4,4,"programmed cell death in response to reactive oxygen species"
"224","GO:0010668",0.0268141737329468,Inf,1.61931710997925,4,4,"ectodermal cell differentiation"
"225","GO:0110116",0.0268141737329468,Inf,1.61931710997925,4,4,"regulation of compound eye photoreceptor cell differentiation"
"226","GO:0010939",0.0268141737329468,Inf,1.61931710997925,4,4,"regulation of necrotic cell death"
"227","GO:0030447",0.0268141737329468,Inf,1.61931710997925,4,4,"filamentous growth"
"228","GO:0009219",0.0268141737329468,Inf,1.61931710997925,4,4,"pyrimidine deoxyribonucleotide metabolic process"
"229","GO:0002756",0.0268141737329468,Inf,1.61931710997925,4,4,"MyD88-independent toll-like receptor signaling pathway"
"230","GO:0008334",0.0268141737329468,Inf,1.61931710997925,4,4,"histone mRNA metabolic process"
"231","GO:0006465",0.0268141737329468,Inf,1.61931710997925,4,4,"signal peptide processing"
"232","GO:0035519",0.0268141737329468,Inf,1.61931710997925,4,4,"protein K29-linked ubiquitination"
"233","GO:0006284",0.0268141737329468,Inf,1.61931710997925,4,4,"base-excision repair"
"234","GO:0044282",0.0276598992746034,1.83027852650494,19.0269760422562,26,47,"small molecule catabolic process"
"235","GO:0044772",0.0276598992746034,1.83027852650494,19.0269760422562,26,47,"mitotic cell cycle phase transition"
"236","GO:0006839",0.0291935223221916,1.69049871604271,24.2897566496887,32,60,"mitochondrial transport"
"237","GO:0000209",0.0297176665165028,1.86675926385237,17.4076589322769,24,43,"protein polyubiquitination"
"238","GO:0070727",0.0309441230569771,1.25665173155233,123.877758913413,140,306,"cellular macromolecule localization"
"239","GO:0002097",0.0314683956411906,3.93140006236358,4.45312205244293,8,11,"tRNA wobble base modification"
"240","GO:0002098",0.0314683956411906,3.93140006236358,4.45312205244293,8,11,"tRNA wobble uridine modification"
"241","GO:0031163",0.0314683956411906,3.93140006236358,4.45312205244293,8,11,"metallo-sulfur cluster assembly"
"242","GO:0070979",0.0314683956411906,3.93140006236358,4.45312205244293,8,11,"protein K11-linked ubiquitination"
"243","GO:0016226",0.0314683956411906,3.93140006236358,4.45312205244293,8,11,"iron-sulfur cluster assembly"
"244","GO:0031396",0.0328466295980927,1.93879411764706,14.9786832673081,21,37,"regulation of protein ubiquitination"
"245","GO:0072330",0.0328466295980927,1.93879411764706,14.9786832673081,21,37,"monocarboxylic acid biosynthetic process"
"246","GO:0006401",0.0331593253702848,1.71506849315068,21.8607809847199,29,54,"RNA catabolic process"
"247","GO:0071427",0.034637351782516,3.31761815629387,5.26278060743256,9,13,"mRNA-containing ribonucleoprotein complex export from nucleus"
"248","GO:0000154",0.034637351782516,3.31761815629387,5.26278060743256,9,13,"rRNA modification"
"249","GO:0070972",0.034637351782516,3.31761815629387,5.26278060743256,9,13,"protein localization to endoplasmic reticulum"
"250","GO:0006406",0.034637351782516,3.31761815629387,5.26278060743256,9,13,"mRNA export from nucleus"
"251","GO:0051169",0.034808407050711,1.62231182795699,26.3139030371628,34,65,"nuclear transport"
"252","GO:0033157",0.0357973873716869,2.04438982070561,12.5497076023392,18,31,"regulation of intracellular protein transport"
"253","GO:0051604",0.0357973873716869,2.04438982070561,12.5497076023392,18,31,"protein maturation"
"254","GO:0022402",0.0363950711001509,1.31400269642723,79.3465383889832,92,196,"cell cycle process"
"255","GO:0000956",0.0366650532667876,2.09139658681697,11.7400490473496,17,29,"nuclear-transcribed mRNA catabolic process"
"256","GO:0071456",0.0366862699862419,2.94943820224719,6.07243916242218,10,15,"cellular response to hypoxia"
"257","GO:0036294",0.0366862699862419,2.94943820224719,6.07243916242218,10,15,"cellular response to decreased oxygen levels"
"258","GO:0050657",0.0374310449018745,2.14699103713188,10.9303904923599,16,27,"nucleic acid transport"
"259","GO:0050658",0.0374310449018745,2.14699103713188,10.9303904923599,16,27,"RNA transport"
"260","GO:0032388",0.0374310449018745,2.14699103713188,10.9303904923599,16,27,"positive regulation of intracellular transport"
"261","GO:0051236",0.0374310449018745,2.14699103713188,10.9303904923599,16,27,"establishment of RNA localization"
"262","GO:0006888",0.0374310449018745,2.14699103713188,10.9303904923599,16,27,"ER to Golgi vesicle-mediated transport"
"263","GO:0032386",0.0375962354327224,1.74652658662093,19.431805319751,26,48,"regulation of intracellular transport"
